IP Address             Link Layer   Recv   Sent    Delay(us)  Average
192.168.36.70   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.71   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.72   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.73   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.74   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.75   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.76   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.77   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.78   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.79   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.80   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.81   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.82   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.83   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.84   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.85   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.86   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.87   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.88   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.89   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.90   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.91   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.92   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.93   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.94   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.95   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.96   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.97   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.98   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.99   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.100  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.101  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.102  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.103  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.104  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.105  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.106  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.107  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.108  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.109  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.110  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.111  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.112  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.113  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.114  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.115  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.116  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.117  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.118  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.119  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.120  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.121  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.122  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.123  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.124  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.125  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.126  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.127  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.128  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.129  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.130  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.131  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.132  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.133  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.134  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.135  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.136  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.137  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.138  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.139  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.140  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.141  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.142  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.143  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.144  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.145  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.146  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.147  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.148  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.149  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.150  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.151  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.152  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.153  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.154  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.155  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.156  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.157  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.158  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.159  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.160  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.161  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.162  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.163  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.164  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.165  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.166  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.167  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.168  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.169  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.170  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.171  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.172  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.173  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.174  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.175  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.176  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.177  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.178  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.179  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.180  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.181  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.182  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.183  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.184  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.185  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.186  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.187  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.188  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.189  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.190  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.191  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.192  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.193  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.194  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.195  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.196  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.197  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.198  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.199  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.200  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.201  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.202  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.203  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.204  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.205  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.206  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.207  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.208  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.209  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.210  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.211  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.212  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.213  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.214  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.215  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.216  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.217  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.218  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.219  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.220  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.221  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.222  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.223  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.224  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.225  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.226  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.227  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.228  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.229  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.230  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.231  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.232  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.233  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.234  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.235  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.236  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.237  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.238  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.239  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.240  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.241  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.242  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.243  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.244  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.245  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.246  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.247  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.248  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.249  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.250  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.251  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.252  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.253  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.36.254  ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.37.1    ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.37.2    ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.37.3    ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.37.4    ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.37.5    ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.37.6    ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.37.7    ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.37.8    ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.37.9    ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.37.10   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.37.11   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.37.12   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.37.13   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.37.14   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.37.15   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.37.16   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.37.17   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.37.18   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.37.19   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.37.20   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.37.21   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.37.22   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.37.23   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.37.24   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.37.25   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.37.26   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.37.27   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.37.28   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.37.29   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.37.30   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.37.31   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.37.32   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.37.33   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.37.34   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.37.35   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.37.36   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.37.37   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.37.38   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.37.39   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.37.40   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.37.41   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.37.42   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.37.43   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.37.44   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.37.45   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.37.46   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.37.47   ff:ff:ff:ff:ff:ff      0      3            0        0
192.168.37.48   ff:ff:ff:ff:ff:ff      0      3            0        0
